"Varying volume","To evaluate whether the effects of urease pre-treatment of urine varied with the volume of urine prepared, we compared the urine metabolite profiles from pooled urine after pre-treatment with urease (UT) and after no treatment (NT) using various volumes of urine. For this, several volumes (5, 10, 25, 50, and 100 µL) of the pooled urine sample were incubated (n = 3, each) with 100 µL of a 1 mg/mL solution of urease or were not subjected to any treatment. Metabolites were then extracted with concomitant protein precipitation by addition of 1 mL of cold (-20 C) methanol with vortexing for 30 s, and precipitated proteins were removed by centrifugation at 15,000xg for 10 min at 4 C. The supernatants were transferred to glass autosampler vials and then dried in vacuo prior to chemical derivatization. If the extracts could not be immediately derivatized an d analyzed by GC–MS, then they were stored at -80C. Dried metabolite extracts were chemically derivatized using a modified version of the protocol used to create FiehnLib (Kind et al., 2009). Briefly, dried metabolite extracts were dried again to remove any residual water if they had been stored at -80°C. To protect carbonyl groups and reduce the number of tautomeric isomers, 20 µL of methoxyamine in pyridine (30 mg/mL) were added to each sample, followed by vortexing for 30 s and incubation at 37°C with generous shaking (1000 rpm) for 90 min. At this point, the sample vials were inverted one time to capture any condensation of solvent at the cap surface, followed by a brief centrifugation at 1000×g for 1 min.  To derivatize hydroxyl and amine groups to trimethylsilyated (TMS) forms, 80 µL of N-methyl-N-(trimethylsilyl)trifluoroacetamide (MSTFA) with 1% trimethylchlorosilane (TMCS) were then added to each vial, followed by vortexing for 10 s and incubation at 37°C with shaking (1000 rpm) for 30 min. Again, the sample vials were inverted one time, followed by centrifugation at 1000×g for 5 min. The samples were allowed to cool to room temperature and were analyzed in the same day. ","MTBLS71"
"M vs F compare","Finally, to evaluate whether any artifacts introduced by urease pre-treatment on the urinary metabolome interfered with the ability to distinguish between comparative samples, we compared the metabolite profiles from individual male and female urine samples after pre-treatment with urease or after no treatment (previous metabolomics studies of male and female urines (Pasikanti et al., 2008; Slupsky et al., 2007; Saude et al., 2007; Psihogios et al., 2008) have reported differences in metabolite levels). For this, 50 µL aliquots of individual male and female urine samples (n = 20, each) were blocked, randomized, and then incubated with 50 µL of a 1 mg/mL solution of urease (UT) or were not subjected to any treatment (NT), each as described above. Metabolites were then extracted with concomitant protein precipitation by addition of 1 mL of cold (-20 C) methanol with vortexing for 30 s, and precipitated proteins were removed by centrifugation at 15,000xg for 10 min at 4 C. The supernatants were transferred to glass autosampler vials and then dried in vacuo prior to chemical derivatization. If the extracts could not be immediately derivatized an d analyzed by GC–MS, then they were stored at -80C. Dried metabolite extracts were chemically derivatized using a modified version of the protocol used to create FiehnLib (Kind et al., 2009). Briefly, dried metabolite extracts were dried again to remove any residual water if they had been stored at -80°C. To protect carbonyl groups and reduce the number of tautomeric isomers, 20 µL of methoxyamine in pyridine (30 mg/mL) were added to each sample, followed by vortexing for 30 s and incubation at 37°C with generous shaking (1000 rpm) for 90 min. At this point, the sample vials were inverted one time to capture any condensation of solvent at the cap surface, followed by a brief centrifugation at 1000×g for 1 min.  To derivatize hydroxyl and amine groups to trimethylsilyated (TMS) forms, 80 µL of N-methyl-N-(trimethylsilyl)trifluoroacetamide (MSTFA) with 1% trimethylchlorosilane (TMCS) were then added to each vial, followed by vortexing for 10 s and incubation at 37°C with shaking (1000 rpm) for 30 min. Again, the sample vials were inverted one time, followed by centrifugation at 1000×g for 5 min. The samples were allowed to cool to room temperature and were analyzed in the same day. ","MTBLS71"
"Constant volume","To initially evaluate the effects of urease pre-treatment on the urinary metabolome, we compared the urine metabolite profiles from pooled urine after pre-treatment with urease, water, or no treatment at all. For this, 100 uL aliquots of the pooled urine sample were incubated (n = 5, each) with 100 uL of a 1 mg/mL solution of urease (Sigma-Aldrich catalog number U4002) prepared in water (urease-treated; ‘UT’) or an equal volume of water alone (water-treated; ‘WT’) for 30 min at 37 C with mild shaking (500 rpm). Identical aliquots (n = 5) were not subjected to any treatment (no treatment; ‘NT’) and allowed to sit at room temperature for 30 min. Metabolites were then extracted with concomitant protein precipitation by addition of 1 mL of cold (-20 C) methanol with vortexing for 30 s, and precipitated proteins were removed by centrifugation at 15,000xg for 10 min at 4 C. The supernatants were transferred to glass autosampler vials and then dried in vacuo prior to chemical derivatization. If the extracts could not be immediately derivatized an d analyzed by GC–MS, then they were stored at -80C. Dried metabolite extracts were chemically derivatized using a modified version of the protocol used to create FiehnLib (Kind et al., 2009). Briefly, dried metabolite extracts were dried again to remove any residual water if they had been stored at -80°C. To protect carbonyl groups and reduce the number of tautomeric isomers, 20 µL of methoxyamine in pyridine (30 mg/mL) were added to each sample, followed by vortexing for 30 s and incubation at 37°C with generous shaking (1000 rpm) for 90 min. At this point, the sample vials were inverted one time to capture any condensation of solvent at the cap surface, followed by a brief centrifugation at 1000×g for 1 min.  To derivatize hydroxyl and amine groups to trimethylsilyated (TMS) forms, 80 µL of N-methyl-N-(trimethylsilyl)trifluoroacetamide (MSTFA) with 1% trimethylchlorosilane (TMCS) were then added to each vial, followed by vortexing for 10 s and incubation at 37°C with shaking (1000 rpm) for 30 min. Again, the sample vials were inverted one time, followed by centrifugation at 1000×g for 5 min. The samples were allowed to cool to room temperature and were analyzed in the same day. ","MTBLS71"
"Sample collection","A detailed protocol for sample collection is mentioned in the manuscript. Briefly blood was collected in EDTA collection tubes -  centrifuged and frozen at -80 °C within four hours of collection.","MTBLS72"
"Extraction","Briefly, the plasma samples were thawed on ice and vortexed. For metabolite extraction, 25 µl of plasma sample was mixed with 175 µl of extraction buffer (25% acetonitrile in 40% methanol and 35% water) containing internal standards (debrisoquine, 4-nitrobenzoic acid, ceramide and lysophosphatidic acid). The samples were incubated on ice for 10 min and centrifuged at 14,000 r.p.m. at 4 °C for 20 min. The supernatant was transferred to a fresh tube and dried under vacuum. The dried samples were reconstituted in 200 µl of buffer containing 5% methanol, 1% acetonitrile and 94% water. The samples were centrifuged at 13,000 r.p.m. for 20 min at 4 °C to remove fine particulates. The supernatant was transferred to a glass vial for MS analysis.","MTBLS72"
"Chromatography","Each sample (2 µl) was injected onto a reverse-phase CSH C18 1.7 µM, 2.1 mm x 100 mm column using an Acquity H-class UPLC system (Waters Corporation, USA). The gradient mobile phase comprised of water containing 0.1% formic acid solution (Solvent A), 100% acetonitrile (Solvent B) and 10% acetonitrile in isopropanol containing 0.1% formic acid and 10 mM ammonium formate (Solvent C). Each sample was resolved for 13 min at a flow rate of 0.5 ml/min for 8 min and then 0.4 ml/min from 8 to 13 min. The UPLC gradient consisted of 98% A and 2% B for 0.5 min and then a ramp of curve 6 to 60% B and 40% A from 0.5 min to 4.0 min, followed by a ramp of curve 6 to 98% B and 2% A from 4.0 to 8.0 min, a ramp to 5% B and 95% C from 9.0 min to 10.0 min at a flow rate of 0.4 ml/min and finally a ramp to 98% A and 2% B from 11.0 min to 13 min. The column eluent was introduced directly into the mass spectrometer by electrospray ionization.","MTBLS72"
"Mass spectrometry","Mass spectrometry was performed on a quadrupole time-of-flight (Q-TOF) instrument (Xevo G2 QTOF, Waters Corporation, USA) operating in either negative (ESI-) or positive (ESI+) electrospray ionization mode with a capillary voltage of 3,200 V in positive mode and 2,800 V in negative mode and a sampling cone voltage of 30 V in both modes. The desolvation gas flow was set to 750 l/h, and the temperature was set to 350 °C. The source temperature was set at 120 °C. Accurate mass was maintained by introduction of a lock-spray interface of leucine-enkephalin (556.2771 [M+H]+ or 554.2615 [M-H]-) at a concentration of 2 pg/µl in 50% aqueous acetonitrile. Data were acquired in centroid MS mode from 50 to 1,200 m/z mass range for TOF-MS scanning as single injection per sample, and the batch acquisition was repeated to check experimental reproducibility.","MTBLS72"
"Data transformation","Lipidomics: The data were preprocess using XCMS (Scripps Institute). The m/z features of metabolites were normalized with log transformation that stabilized the variance, followed by a quantile normalization to make the empirical distribution of intensities the same across samples. The metabolites were selected among all those known to be identifiable using a ROC regularized learning technique based on the LASSO penalty as implemented with the R package 'glmnet', which uses cyclical coordinate descent in a path-wise fashion. We first obtained the regularization path over a grid of values for the tuning parameter, λ, through tenfold cross-validation. The optimal value of the tuning parameter lambda, which was obtained by the cross-validation procedure, was then used to fit the model. All the features with nonzero coefficients were retained for subsequent analysis. This technique is known to reduce overfitting and achieve similar prediction accuracy as the sparse supporting vector machine. The classification performance of the selected metabolites was assessed using area under the ROC curve (AUC). The ROC can be understood as a plot of the probability of classifying correctly the positive samples against the rate of incorrectly classifying true negative samples. So the AUC measure of an ROC plot is a measure of predictive accuracy. To maintain rigor of independent validation, the simple logistic model with the ten-metabolite panel was used, although a more refined model can yield greater AUC.","MTBLS72"
"Metabolite identification","Metabolite identification and annotation was done using metabosearch agent which integrates several databases and was developed by Habtom Ressom's group at GU.","MTBLS72"
"multiple reaction monitoring mass spectrometry","In this study, targeted metabolomic analysis of plasma samples was performed using the Biocrates Absolute-IDQ P180 (BIOCRATES, Life Science AG, Innsbruck, Austria). This validated targeted assay allows for simultaneous detection and quantification of metabolites in plasma samples (10 µl) in a high-throughput manner. The plasma samples were processed as per the instructions by the manufacturer and analyzed on a triple-quadrupole mass spectrometer (Xevo TQ-S, Waters Corporation, USA) operating in the MRM mode. The measurements were made in a 96-well format for a total of 148 samples, and seven calibration standards and three quality control samples were integrated in the kit. Briefly, the flow injection analysis tandem mass spectrometry (MS/MS) method was used to quantify a panel of 144 lipids simultaneously by multiple reaction monitoring. The other metabolites are resolved on the UPLC and quantified using scheduled MRMs. The kit facilitates quantitation of 21 amino acids, hexose, carnitine, 39 acylcarnitines, 15 sphingomyelins, 90 phosphatidylcholines and 19 biogenic amines. Data analysis was performed using the MetIQ software (Biocrates), and the statistical analyses included the nonparametric Kruskal-Wallis test with follow-up Mann-Whitney U-tests for pairwise comparisons using the STAT pack module v3 (Biocrates). Significance was adjusted for multiple com- parisons using Bonferroni’s method (P < 0.025).","MTBLS72"
"Sample collection","Leaves were harvested and processed with a cryogrinding robot: Fill ~50% volume of the scintillation vials with frozen leaf material (leaves can be broken to fit in). Add 3 steel balls, diameter 5 mm. Use robot sample program Arabidopsis leaf. Weights: 100 mg weight, 2 mg tolerance.","MTBLS74"
"Extraction","To the frozen leaf material 200 µl methanol/water, 80/20 (v/v) pre-cooled at –40 °C and spiked with biochanin A (5 µM, Sigma) as internal standard, the samples were immediately vortexed for 15 s. Probes were placed in ice to slowly warm up to ~0 °C. Then the probes were vortexed, sonicated for 15 min at 20 °C and centrifuged for 10 min at 19000 /g. The supernatants were transferred to new 2 ml tubes and the remaining pellets subjected to a second extraction using 200 µl methanol/water, 80/20 (v/v). The combined extracts were evaporated to dryness in a vacuum centrifuge at 30 °C, reconstituted in 200 µl methanol/water, 30/70 (v/v), vortexed and centrifuged for 10 min at 19000 /g. The supernatants were transferred to glass vial for measurement.","MTBLS74"
"Chromatography","Chromatographic separations were performed on an Acquity UPLC system (Waters) equipped with a HSS T3 column (100 x 1.0 mm, particle size 1.8 µm, Waters, oven temperature 40 °C) applying the following binary gradient at a flow rate of 150 µl/min: 0-1 min, isocratic 95% A (water/formic acid, 99.9/0.1 (v/v)), 5% B (acetonitrile/formic acid, 99.9/0.1 (v/v)); 1-16 min, linear from 5 to 45% B; 16-18 min, isocratic 95% B; 18-20 min, isocratic 5% B. The injection volume was 3.0 µl (full loop injection).","MTBLS74"
"Mass spectrometry","Eluting compounds were detected from m/z 100-1000 using a micrOTOF-Q hybrid quadrupole time-of-flight mass spectrometer (Bruker Daltonics) equipped with an Apollo II electrospray ion source in positive and negative ion mode using following instrument settings: nebulizer gas, nitrogen, 1.6 bar; dry gas, nitrogen, 6 l/min, 190 °C; capillary, –4500 V; end plate offset, -500 V; funnel 1 RF, 200 V; funnel 2 RF, 200 V; in-source CID energy, 0 V; hexapole RF, 100 V; quadrupole ion energy, 5 eV; collision gas, nitrogen; collision energy, 7 eV; collision RF 150/350 V (timing 50/50); transfer time, 70 µs; pre pulse storage, 5 µs; pulser frequency, 10 kHz; spectra rate, 3 Hz. Mass spectra were acquired in centroid mode. Mass calibration of individual raw data files was performed on lithium formate cluster ions obtained by automatic infusion of 20 µl 10 mM lithium hydroxide in isopropanol/water/formic acid, 49.9/49.9/0.2 (v/v/v) at a gradient time of 18 min using a diverter valve.","MTBLS74"
"Data transformation","Raw data files were converted to mzData format using the vendor-specific CompassXport (http://www.bdal.de/)with useRecalibratedSpectra=TRUE  and processed using the XCMS package (http://bioconductor.org/packages/release/bioc/html/xcms.html). XCMS settings for processing LC/MS data were prefilter=3,100; snthr=6; ppm=30, peakwidth=5,12. For alignment group.density function with parameters mzwid=0.015, minfrac=1 and bw=3 was used.","MTBLS74"
"Metabolite identification","None.","MTBLS74"
"Growth conditions","Perceval growth chamber, short day conditions - light: 9:00-17:00, temperature day/night  23/23 °C.","MTBLS74"
"Sample collection","Enrichment cultures were generated by subdividing the mat lamina and streaking a subsample of the green layer onto BG-11 plates (Stanier et al.,1971) buffered with 10mM TES pH 8.0 and amended with 400mM MgSO4, 80mM Na2SO4, 20mM KCl, 1mM NaHCO3, here after referred to as Hot Lake autotroph (HLA) medium. HLA was amended with 1 x Wolfe's vitamins (Wolinetal., 1963) for initial isolation. Solid medium was generated through the addition of 10 g/L triple-washed agar (Thermo Fisher Scientific, Waltham, MA). Unless noted, all chemicals and reagents were purchased from Sigma-Aldrich, Saint Louis, MO. Plates were incubated at room temperature (~23 ˚C) under a fluorescent grow light (General Electric PL/AQ, Fairfield, CT) with a continuous photon flux of 20 µE/m^2/s. No exogenous sources of organic carbon were added. Two morphologically distinct cyanobacteria that grew on the plate were resuspended in HLA broth and physically isolated with a micropipette under a dissecting microscope. Each filament, including its co-isolated heterotrophs, was inoculated into sterile HLA broth and cultivated, yielding two unicyanobacterial consortia, UCC-A and UCC-O. The consortia were there after maintained continuously, with passaging performed every 4 weeks at a dilution of 1:100 into 100 mL of HLA broth in 250 mL borosilicate-glass Erlenmeyer flasks under the cultivation conditions described above.The enrichment cultures were physically homogenized prior to subculturing by dividing the cultures into sterile 50mL conical vials with sterile 3mm glass beads and vigorously shaking the tubes by hand for ~15 s to disrupt the biofilms. Heterotrophs were isolated from the Hot Lake mat or enrichment cultures by streaking a portion of a homogenized sample onto HLA plates supplemented with 0.25% yeast extract and 5m MNH4Cl, henceforth referred to as Hot Lake Heterotroph (HLH) medium, and incubating at room temperature in the dark. Single colonies were picked and streaked at least five times to obtain pure heterotroph cultures. Purity was verified by light microscopy and rrnA sequencing. Consortial biomass was harvested after 7, 14, 21, and 28 days of cultivation and dried in vacuo.","MTBLS75"
"Extraction","All chemicals and reagents were purchased from Sigma-Aldrich unless otherwise noted. Dry biomass weight was recorded prior to resuspension with 200 µL of nanopure water to which was added a half volume of 0.1mm zirconium/silica beads (Biospec, Bartlesville,OK). The biomass was homogenized by vortexing for 2min, and metabolites were extracted with 800 µL of chloroform/methanol mixture (2:1,v/v). After centrifugation (15,000 x g, 4 degrees C, 5min) the aqueous layer was transferred to glass vials and dried in vacuo. Polar metabolites from microbial mat collect -80 degrees C  were extracted using the same procedure. A mixture of fatty acid methyl esters (FAMEs; C8-C28) dissolved in hexane was used as a retention index standard.","MTBLS75"
"Chromatography","Polar metabolite analysis was performed with an Agilent 7890A gas chromatograph coupled with a single quadrupole MSD 5975C mass spectrometer (Agilent Technologies, Santa Clara, CA). For untargeted analysis of polar metabolites, dried aqueous layers were chemically derivatized as previously described (Kim et al., 2011, 2013) and analyzed in duplicate. Samples were analyzed according to the method used to create the Agilent Fiehn Metabolomics Retention Time Locked (RTL) Library (Kindetal., 2009). An HP-5MS column (30m x 0.25mm x 0.25µm; Agilent Technologies, Inc.) was used. The sample injection mode was splitless, and 1µL of each sample was injected. The injection port temperature was held at 250˚ C throughout the analysis. The GC oven was held at 60˚ C for 1 min after injection, and the temperature was then increased to 325˚ C by 10˚ C/min, followed by a 5 min hold at 325˚ C (Kimetal.,2013). The helium gas flow rate was determined by the Agilent Retention Time Locking function based on analysis of deuterated myristic acid (Agilent Technologies) and was in the range of 0.45-0.5mL/min. Data were collected over the mass range 50-550m/z. The mixture of FAMEs(C8 - C28)was analyzed one per day alongside the samples to standardize retention index alignment in subsequent data analysis.","MTBLS75"
"Mass spectrometry","An Agilent GC 7890A coupled with a single quadrupole MSD 5975C (Agilent Technologies, Inc.; Santa Clara, CA, USA) was used, and the samples were blocked and analyzed in random order for each experiment. Data were collected over the mass range 50-550 m/z. A mixture of FAMEs (C8-C28) was analyzed once per day together with the samples for retention index alignment purposes during subsequent data analysis.","MTBLS75"
"Data transformation","GC-MS raw data files from each Experiment were processed using the Metabolite Detector software, version 2.0.6 beta. Briefly, Agilent.D files were converted to netCDF format using Agilent Chemstation, followed by conversion to binary files using Metabolite Detector. Retention indices of detected metabolites were calculated based on the analysis of the FAMEs mixture, followed by their chromatographic alignment across all analyses after deconvolution.","MTBLS75"
"Metabolite identification","Metabolites were initially identified by matching experimental spectra to an augmented version of FiehnLib (i.e., the Agilent Fiehn Metabolomics Retention Time Locked (RTL) Library, containing spectra and validated retention indices for over 700 metabolites), using a Metabolite Detector match probability threshold of 0.6 (combined retention index and spectral probability). All metabolite identifications were manually validated to reduce deconvolution errors during automated data-processing and to eliminate false identifications. The NIST 08 GC-MS library was also used to cross validate the spectral matching scores obtained using the Agilent library and to provide identifications of unmatched metabolites. Fragment ions due to trimethylsilylation (i.e. m/z 73 and 147) were excluded from the determination of metabolite abundance.  Features resulting from GC column bleeding were removed from the data matrices prior to further data processing and analysis.","MTBLS75"
"Sample collection","Blood samples from lambs at 8 and 12 weeks of age were collected into vacutainer tubes containing EDTA. The tubes were gently inverted and centrifuged to isolate the plasma, which was then stored at -80 ºC.","MTBLS77"
"Extraction","","MTBLS77"
"NMR sample","Plasma was thawed at room temperature and 300µL was mixed with 100 µL of 1 M phosphate buffer (pH 7.4), 150 µL H2O and 50 µL D2O. Precipitates were removed by centrifugation (12,000 x g) for 5 min, and 550 µL of the supernatant was transferred into 5 mm NMR tubes.","MTBLS77"
"NMR spectroscopy","1H NMR spectra were recorded on a Bruker AV500 NMR spectrometer operating at a 1H frequency of 500.13 MHz and equipped with a 5 mm self-shielded z-gradient triple resonance probe and a B-ACS 60 sample changer (Bruker Biospin, Rheinstetten, Germany).","MTBLS77"
"NMR assay","For each plasma sample two types of proton (1H) NMR spectra were acquired at 298 K. (i) 1D NOESY spectra were acquired with the noesypr1d pulse sequence (Bruker Biospin pulse program library). The water signal was suppressed by continuous wave irradiation during both the relaxation delay of 2.3 s and the mixing time (τm) of 100 ms. (ii) Water-suppressed Carr–Purcell–Meibom–Gill (CPMG) spectra were acquired with the cpmgpr1d pulse sequence (Bruker Biospin pulse program library). A fixed spin-spin relaxation delay 2 nτ of 60 ms duration (τ = 500 µs) was used to eliminate the broad signals from high molecular weight analytes, and water suppression irradiation was applied during the relaxation delay of 2.3 s. For both types of spectra, 256 transients were collected into 32,768 data points using a spectral width of 20.0 ppm. All spectra were processed using TOPSPIN version 2.1 (Bruker Biospin). The free induction delays (FIDs) were multiplied by an exponential window function corresponding to 0.3 Hz line broadening factor before Fourier transformation. The acquired spectra were manually phased and baseline corrected. The spectra of plasma samples were referenced to the anomeric proton of glucose (δ = 5.233 ppm).","MTBLS77"
"Data transformation","1H NMR spectra were automatically data-reduced to consecutive integral regions of equal width of 0.01 ppm (“buckets”), covering the range of δ = 9.0−0.5 ppm, using AMIX (Analysis of Mixtures software package, version 3.6.6, Bruker Biospin). The chemical shift regions at δ 6.00−5.60 ppm and δ 5.20−4.68 ppm were excluded from the plasma spectra to eliminate artifacts of the urea signal and of imperfect water suppression. The regions at δ 3.63−3.60 ppm, 3.23−3.20 ppm, 3.15−3.07 ppm, 2.70−2.68 ppm, and 2.58−2.53 ppm, which contained EDTA signals, were also excluded to avoid these signals affecting the multivariate statistical analysis. For each spectrum, the resulting integral regions were normalized to the total intensity of the spectrum to correct for inter-sample differences in dilution. Subsequently, the bucketed data matrices were imported into the SIMCA−P+12.0 software package (Umetrics AB, Umeå, Sweden) for multivariate statistical analysis.","MTBLS77"
"Metabolite identification","The assignment of peaks to specific metabolites was based on the online databases Human Metabolome Database and Biological Magnetic Resonance Bank. Assignments were confirmed by 2-dimensional (2D) 1H−1H double-quantum filtered correlation spectroscopy (DQF–COSY), 1H−1H total correlation spectroscopy (TOCSY), 1H−13C heteronuclear single quantum coherence (13C−HSQC) and 1H−13C heteronuclear multiple bond correlation (13C−HMBC) spectra measured on selected samples.","MTBLS77"
"Sample collection","Fresh sheep (Ovis aries; n=10) and cow (Bos primigenius taurus; n=10) heart tissue was obtained from a local abattoir less than 4 miles away, packed on ice and driven back to the laboratory where it was frozen in liquid nitrogen. Portions of heart tissue were dissected and weighed (52 mg ± 2.6 mg) before storing at -80 °C until extraction. Since the purpose of the study was to assess the analytical reproducibility of a DIMS metabolomics study, no data was collected on the sex, breed or origin of the tissue supplied.","MTBLS79"
"Extraction","Low molecular weight metabolites were extracted from each cardiac tissue using a methanol / chloroform / water solvent system (final solvent ratio 2:2:1.8) as described previously [1]. Briefly, pre-weighed frozen tissue was homogenised in 8 ml/g of ice-cold methanol and 2.5 ml/g of ice-cold water in Precellys homogenisation tubes containing ceramic beads. The homogenate was transferred to 1.8 ml glass vials to which 8 ml/g chloroform and 4 ml/g water were added. Samples were vortexed and placed on ice for 10 mins before the biphasic mixture was centrifuged at 1800 g for 10 mins. After 5 mins at room temperature, ten 15 µl aliquots of the polar layer were transferred into ten 1.8 ml glass vials, dried in a centrifugal evaporator (Thermo Savant, Holbrook, NY) and stored at -80 °C until analysis. Further tissue from the same anatomical region of the same twenty hearts was extracted as one pool and then aliquoted in 100 µl aliquots to make ten identical QC samples.</p>Ref: </br>[1] Wu H, Southam AD, Hines A, Viant MR. High-throughput tissue extraction protocol for NMR- and MS-based metabolomics. Anal Biochem. 2008 Jan 15;372(2):204-12. PMID: 17963684","MTBLS79"
"Chromatography","There is not Chromatography for this study ","MTBLS79"
"Mass spectrometry","All biological and QC samples were reconstituted in 80:20 methanol / water containing 0.25% (by volume) formic acid. Samples were centrifuged at 15000-g at 4 °C for 10 mins to remove particulate matter. Metabolomic analyses were conducted in positive ion mode using a hybrid 7-T Fourier transform ion cyclotron resonance mass spectrometer (LTQ FT Ultra, Thermo Fisher Scientific, Bremen, Germany) with a chip-based direct infusion nanoelectrospray ion source (Triversa, Advion Biosciences, Ithaca, NY). Nanoelectrospray conditions comprised of a 200 nl/min flow rate, 0.3 psi backing pressure and +1.7 kV electrospray voltage controlled by ChipSoft software (version 8.1.0). Mass spectrometry conditions included an automatic gain control setting of 1 x 106 and a mass resolution of 100,000 (at 400 m/z). Analysis time was 2.25 minutes (per technical replicate), controlled using Xcalibur software (version 2.0, Thermo Fisher Scientific). Spectra were collected using the SIM stitching method, i.e. acquisition of seven overlapping selected ion monitoring (SIM) mass ranges between 70 and 590 Da in 100 Da windows, each with a 30 Da overlap with its neighbouring window [1]. This SIM stitching method has previously been shown to increase metabolome coverage compared to a traditional wide-scan approach, while providing high mass accuracy and a rapid sample throughput. For each replicate of each sample, data was collected as both proprietary-software-processed .RAW mass spectral files (Dataset 1: Instrument .RAW files) and as multiple individual transient files (i.e. signal intensity in the time domain).</p>Ref: </br>[1] Weber RJ, Southam AD, Sommer U, Viant MR. Characterization of isotopic abundance measurements in high resolution FT-ICR and Orbitrap mass spectra for improved confidence of metabolite identification. Anal Chem. 2011 May 15;83(10):3737-43. PMID: 21466230","MTBLS79"
"Data transformation","Details in PQN Normalisation, Batch Correction, Spectral Cleaning and handling missing values","MTBLS79"
"Metabolite identification","This is a data processing workflow, hence no metabolite Identification reported.","MTBLS79"
"Apodisation, Zero-filling and Fourier Transformation","The averaged FT-ICR transient data were Hanning apodised, zero-filled once and Fourier transformed using the FFT algorithm to convert them from a time to frequency domain.","MTBLS79"
"Mass Calibration and SIM-stitching","The individual files from the processing transients stage (Dataset 3:Frequency spectra) were further processed using a custom written Matlab code to peak pick and mass calibrate [1].  Peaks were selected based on using a signal-to-noise-ratio (SNR) threshold of 3.5:1, such that only peaks with a SNR value above this threshold were considered real, and retained in the dataset. Next, a calibration step was applied to convert the frequency domain to m/z values and finally the seven individual SIM windows per replicate were combined ""stitched"" into one file comprising frequency, intensity, resolution and SNR of each peak .  Three regions of electronic noise were removed (corresponding to m/z 74.00 to 74.05, 90.44 to 90.49, and 101.7 to 101.9) and a maximum peak distance of 1.5 ppm was used for alignment of peaks.</p>Ref: </br>[1] Southam AD, Payne TG, Cooper HJ, Arvanitis TN, Viant MR. Dynamic range and mass accuracy of wide-scan direct infusion nanoelectrospray fourier transform ion cyclotron resonance mass spectrometry-based metabolomics increased by the spectral stitching method. Anal Chem. 2007 Jun 15;79(12):4595-602. PMID: 17511421","MTBLS79"
"Replicate Filtering","""Replicate filtering"" was applied to the output files from SIM-stitching (Dataset 5 Stitched peak lists).  Using custom written Matlab code, for each sample [1], the m/z lists for the triplicate replicates were filtered to a single 'combined' peak list according to this criteria: a peak must be present in at least two out of three replicates (for that sample) to be retained.  A peak alignment maximum distance of 1.5 ppm was used here (i.e., only peaks with measured masses that were less than 1.5 ppm apart were considered to be the same peak).</p>Ref: </br>[1] Payne TG, Southam AD, Arvanitis TN, Viant MR. A signal filtering method for improved quantification and noise discrimination in fourier transform ion cyclotron resonance mass spectrometry-based metabolomics data. J Am Soc Mass Spectrom. 2009 Jun;20(6):1087-95. PMID: 19269189","MTBLS79"
"Sample Filtering including TIC-filtering, Blank Filtering and Missing-value Filtering","""Blank filtering"" was applied to the output files from replicate filtering (Dataset 6 Replicate filtered peak lists).  This step consisted of using a custom written Matlab code to label and remove peaks from the biological samples that were also present in the blank samples; specifically, a threshold was set such that the peak was considered a contaminant if it had an intensity in the blank sample that was one-third or more of the intensity of the same peak in the biological samples.  This allowed for high intensity peaks of biological origin to be retained, even if there was a much lower intensity coincident contaminant peak. Next, 'sample filtering' was applied, which amalgamates the individual biological sample spectra into a data matrix according to this criteria: a peak must be present in at least 80% of the biological samples to be retained. A peak alignment maximum distance of 2.5 ppm was used here, i.e., only peaks with measured masses that were less than 2.5 ppm apart were considered to be the same peak.","MTBLS79"
"PQN Normalisation","The output matrix from sample filtering (Dataset 7: Sample filtered peak matrix) was normalised using probabilistic quotient normalisation [1] to reduce any variance arising from subtly differing dilutions of the biological extracts.</p>Ref: </br>[1] Dieterle F, Ross A, Schlotterbeck G, Senn H. Probabilistic quotient normalization as robust method to account for dilution of complex biological mixtures. Application in 1H NMR metabonomics. Anal Chem. 2006 Jul 1;78(13):4281-90. PMID: 16808434","MTBLS79"
"Batch Correction","A batch correction algorithm (Quality control-robust spline correction (QC-RSC)) was applied to Dataset 8a: SFPMPQN to reduce intra- and inter- batch variation. QC-RSC is written in Matlab (version R2011a, The MathWorks, Natick, MA) and requires the Statistics and Curve fitting agentboxes.","MTBLS79"
"Spectral Cleaning","Three ""spectral cleaning"" algorithms were applied to Dataset 8b: SFPMPQN+BATCH+KNN dataset (yielding Dataset 8c: SFPMPQN+BATCH+CLEAN) [1]. First, a peak was removed if the relative difference between the median QC sample intensity compared to the median biological sample intensity was inconsistent between batches. This phenomenon is indicative of a failure to detect that peak in the QC samples, within one or more batches (tested using non-parametric Kruskal-Wallis test for comparison of batch medians, after signal correction, with a critical p-value of 0.0001). As such the peak as a whole must be considered unreliable and removed. In the second spectral cleaning algorithm, a peak was removed if the difference between the median QC sample intensity and the median biological sample intensity was relatively large (tested using non-parametric Wilcoxon Signed-Rank test, with critical p-value set empirically to 1x10-14). This phenomenon indicates that the QC samples are not in fact representative of the average of the biological samples, perhaps due to degradation. Finally, a peak was removed if its RSDQC value was >20%; i.e. the analytical reproducibility of the peak was considered too high.</p>Ref: </br>[1] Kirwan JA, Broadhurst DI, Davidson RL, Viant MR. Characterising and correcting batch variation in an automated direct infusion mass spectrometry (DIMS) metabolomics workflow. Anal Bioanal Chem. 2013 Jun;405(15):5147-57. PMID: 23455646","MTBLS79"
